timestamp,Left_Heel,Left_Middle,Left_Top,Right_Heel,Right_Middle,Right_Top
1734602813.2874107,0,2480,166,683,819,744
1734602813.4072218,489,3239,177,0,121,0
1734602813.4722717,491,3142,147,131,102,181
1734602813.5268235,401,3254,176,443,115,443
1734602813.706784,291,2688,67,9,36,102
1734602813.8272722,317,1289,0,0,39,0
1734602813.8912191,645,1307,0,16,0,138
1734602813.9514258,774,327,0,253,105,299
1734602814.0045056,1038,938,0,193,122,250
1734602814.0726576,4048,0,3723,0,53,39
1734602814.131897,3734,541,3645,0,80,65
1734602814.1923335,3812,539,3657,154,261,207
1734602814.2388911,3824,540,3658,256,87,286
1734602814.3709598,3829,551,3655,0,192,0
1734602814.4316232,4095,0,3705,37,189,116
1734602814.491695,3707,602,3651,0,179,0
1734602814.6031501,3024,528,3043,0,0,65
1734602814.6719563,3189,511,3171,251,86,283
1734602814.7219608,3319,525,3022,0,95,7
1734602814.7875626,2704,402,2285,46,136,112
1734602814.847675,2603,0,1387,271,95,298
1734602814.9127321,3291,357,2159,315,103,327
1734602814.9741607,381,2412,16,17,86,81
1734602815.0290298,818,1161,0,0,83,0
1734602815.1510406,715,3292,158,47,0,100
1734602815.2038007,703,3248,163,1103,783,1421
1734602815.272178,327,3308,155,102,26,200
1734602815.3302102,409,3319,147,335,68,402
1734602815.4469612,473,3330,151,0,0,64
1734602815.5106647,528,3303,163,0,0,17
1734602815.574253,551,3330,155,0,163,89
1734602815.632555,0,909,303,0,113,85
1734602815.752543,0,883,252,0,82,124
1734602815.8734953,0,129,178,0,77,64
1734602815.9328291,282,0,279,0,76,0
1734602815.9911277,966,0,0,391,391,506
1734602816.053301,2962,0,0,0,0,162
1734602816.1029325,3312,0,79,135,81,231
1734602816.1702507,3964,131,1439,10,71,104
1734602816.2219906,4095,208,1783,281,133,317
1734602816.292645,4095,0,705,362,112,377
1734602816.3424368,4095,0,16,286,112,367
1734602816.4067342,4095,0,0,418,213,419
1734602816.5202096,156,3252,161,0,147,1333
1734602816.5879564,23,3312,155,0,0,3739
1734602816.6513608,130,3277,153,0,592,3646
1734602816.7125392,127,3310,162,0,53,100
1734602816.7721794,166,3323,160,127,0,219
1734602816.826442,154,3350,159,32,0,162
1734602816.8878417,144,3241,156,61,0,151
1734602816.9483821,193,3322,154,291,168,329
1734602817.0126781,211,3303,164,0,30,46
1734602817.059209,255,3286,162,0,140,0
1734602817.1223533,240,3294,172,0,71,0
1734602817.1926384,224,3287,163,0,163,93
1734602817.242974,4095,0,2496,1123,967,981
1734602817.2983837,4095,267,2007,128,123,224
1734602817.3719063,4095,171,1603,0,0,52
1734602817.4906096,4095,118,1390,25,213,101
1734602817.553812,4095,0,804,81,208,137
1734602817.671809,4095,0,186,157,173,198
1734602817.7311084,4095,0,0,0,307,0
1734602817.7831435,4095,0,0,58,262,0
1734602817.849063,4095,1902,0,1986,1722,0
1734602817.9120421,4095,3015,34,0,0,1599
1734602817.9719465,4095,1913,0,0,0,3762
1734602818.0328882,4095,1129,0,125,88,225
1734602818.1378753,0,3422,333,112,0,198
1734602818.2134175,0,3408,309,247,74,298
1734602818.3210068,0,3382,297,311,146,322
1734602818.3871448,0,3394,304,201,0,228
1734602818.4523168,0,3249,303,106,97,155
1734602818.4989188,0,3392,313,577,0,620
1734602818.571022,0,3374,325,355,165,361
1734602818.6263552,0,3374,337,407,337,469
1734602818.6922383,0,3227,336,1001,805,893
1734602818.7389526,0,2539,269,0,202,41
1734602818.8107226,1491,1126,306,107,202,192
1734602818.8713646,1046,212,0,251,256,352
1734602818.9314213,3856,287,2305,0,57,50
1734602818.9894106,3553,345,2217,0,214,0
1734602819.0524242,1418,0,450,0,173,47
1734602819.1060991,1152,0,330,0,119,617
1734602819.2328813,1801,122,1087,0,87,3248
1734602819.3501399,511,0,79,0,28,3760
1734602819.4022303,576,0,197,0,37,3818
1734602819.473828,176,690,0,0,0,87
1734602819.5322587,0,1153,229,193,82,247
1734602819.5931635,0,1494,235,4,109,59
1734602819.7047474,0,3389,320,241,0,305
1734602819.8207948,0,3295,171,1281,0,1179
1734602819.8841662,77,3269,163,0,73,0
1734602820.0133514,458,3309,155,192,0,243
1734602820.1942363,784,3318,163,80,284,172
1734602820.3100872,304,2987,118,0,96,60
1734602820.3705943,654,1118,0,414,614,0
1734602820.425749,645,511,0,0,208,1166
1734602820.5389764,4095,370,2829,0,464,3931
1734602820.673852,4095,0,3218,39,0,0
1734602820.7892377,0,3242,166,206,81,62
1734602820.8366835,0,3205,176,201,278,1
1734602820.9765017,0,3312,243,448,0,279
1734602821.0317154,0,3390,266,1885,0,1387
1734602821.0882885,0,3177,371,0,468,0
1734602821.1518295,1430,803,29,800,791,607
1734602821.2791045,2642,68,1159,190,98,113
1734602821.318786,3994,281,2035,0,0,0
1734602821.4406047,4053,285,2054,106,225,35
1734602821.5025334,4095,293,2106,638,1328,0
1734602821.5729175,4095,275,2159,2,161,0
1734602821.6230295,3632,208,1677,0,185,0
1734602821.6932795,4095,301,2099,0,155,477
1734602821.7502208,4095,289,2210,0,132,255
1734602821.862475,3357,239,1775,50,18,3088
1734602821.925397,2955,156,1498,46,44,77
1734602822.0525334,0,0,304,10,0,0
1734602822.1126478,0,0,294,135,0,112
1734602822.1603653,0,0,282,234,64,197
1734602822.2258484,0,35,147,0,237,0
1734602822.2930453,0,206,140,432,0,344
1734602822.3394268,0,701,144,146,76,112
1734602822.410315,0,1981,266,551,41,560
1734602822.5855966,0,3408,425,128,193,109
1734602822.7717116,0,3414,389,129,199,123
1734602822.8257015,0,3421,386,208,230,153
1734602822.9417067,60,1293,0,0,201,0
1734602823.0129557,63,1532,0,35,243,0
1734602823.0630438,144,1841,21,0,174,1392
1734602823.1319797,0,3254,169,0,91,3825
1734602823.1918325,0,3247,176,0,692,3655
1734602823.2533665,0,3220,171,0,88,0
1734602823.3133328,0,3254,165,0,0,10
1734602823.3608649,9,3249,173,106,0,112
1734602823.4323835,97,3136,141,144,35,143
1734602823.4923093,158,3267,176,79,33,78
1734602823.5526373,266,3248,172,0,112,0
1734602823.604494,674,1872,0,0,112,0
1734602823.6740172,560,3034,112,112,0,96
1734602823.725614,570,3280,175,1823,0,1562
1734602823.7921422,542,3267,170,314,27,316
1734602823.8523772,604,3269,173,69,33,112
1734602823.970612,639,2976,109,0,0,0
1734602824.0332112,750,2767,71,356,325,327
1734602824.1374867,833,2832,89,90,16,121
1734602824.2127905,960,2918,99,0,147,0
1734602824.2726731,1061,1821,0,0,311,0
1734602824.3290596,50,2384,395,0,263,0
1734602824.394062,0,2783,482,117,167,96
1734602824.513099,0,2942,552,0,0,3814
1734602824.5729837,0,1879,465,48,0,82
1734602824.6196375,0,2231,511,99,62,122
1734602824.7411883,0,2559,464,112,48,125
1734602824.873897,0,2927,540,0,18,0
1734602824.9237964,0,3057,559,0,159,0
1734602824.991235,0,2614,511,176,53,165
1734602825.1129367,0,720,275,112,132,127
1734602825.1726642,4095,0,2462,128,0,152
1734602825.228536,2684,160,1399,198,298,198
1734602825.2925158,2939,290,2061,320,304,294
1734602825.3444936,2186,183,1328,1,0,34
1734602825.4108162,965,0,172,292,192,270
1734602825.4726603,4095,368,2642,83,144,97
1734602825.5314353,3453,0,2015,0,218,0
1734602825.645372,4095,394,2751,0,112,0
1734602825.6987126,4095,416,2694,22,112,25
1734602825.772793,3223,312,2173,128,269,112
1734602825.8328028,4095,412,2727,112,185,461
1734602825.8874304,0,3255,299,199,256,187
1734602825.9487076,0,3365,299,111,34,175
1734602826.001867,0,3362,291,123,1,136
1734602826.0730777,0,3359,291,132,16,155
1734602826.1202545,0,3353,293,0,0,0
1734602826.1888375,0,3335,315,0,0,0
1734602826.2527447,0,2960,271,44,169,63
1734602826.3599224,0,2590,271,201,161,192
1734602826.431829,0,2511,288,1607,0,1374
1734602826.4922652,0,2991,365,0,432,0
1734602826.5524466,0,2555,317,115,777,104
1734602826.6061952,3215,0,1651,733,656,619
1734602826.6721494,2834,171,1574,68,16,78
1734602826.7315907,3223,270,1962,240,133,249
1734602826.7921546,2654,170,1518,0,0,0
1734602826.844818,2890,217,1770,0,272,11
1734602826.9718704,2718,0,1446,0,154,5
1734602827.026241,2544,144,1456,0,155,0
1734602827.0922828,3154,125,1680,152,142,143
1734602827.1387806,1906,590,826,0,149,1705
1734602827.212988,1687,29,611,0,102,3564
1734602827.2710733,1872,0,879,0,0,3818
1734602827.3254201,0,3291,432,0,49,79
1734602827.3910217,0,3456,389,320,0,312
1734602827.4452467,0,3439,361,133,0,151
1734602827.5131817,0,3421,303,0,0,30
1734602827.576034,0,3421,240,29,94,52
1734602827.6261063,0,3397,182,112,122,118
1734602827.6927104,0,3310,176,544,0,464
1734602827.7526827,0,3312,181,240,179,226
1734602827.8129003,0,3327,173,395,389,400
1734602827.872332,14,3310,171,242,147,271
1734602827.9272587,36,3311,169,0,0,0
1734602827.9928093,59,3257,148,203,108,224
1734602828.0517192,1181,646,0,48,179,86
1734602828.1066556,1215,251,50,0,224,0
1734602828.1711805,1196,1007,0,0,67,32
1734602828.2208047,1094,631,0,48,231,39
1734602828.2876232,1950,15,802,274,272,0
1734602828.3492777,1284,0,192,3031,2346,45
1734602828.4002228,1360,0,341,2587,2053,12
1734602828.4701178,1111,0,246,2013,1622,0
1734602828.5258949,848,0,102,0,55,3690
1734602828.589337,720,0,109,0,0,3811
1734602828.6527872,423,165,0,324,308,431
1734602828.710388,245,464,0,64,0,113
1734602828.7722397,128,905,0,16,0,65
1734602828.822941,0,837,0,176,112,199
1734602828.8913841,0,786,0,124,79,144
1734602828.9510477,0,762,0,48,119,85
1734602829.0053067,0,655,0,126,93,149
1734602829.0709736,0,8,0,144,179,155
1734602829.132693,580,0,421,528,0,526
1734602829.188952,1023,0,861,0,784,0
1734602829.2531426,1889,158,1648,315,431,307
1734602829.3020778,3055,385,2599,632,511,562
1734602829.3724124,2997,359,2467,0,84,0
1734602829.430217,2948,334,2313,0,240,0
1734602829.486898,144,2559,48,23,277,35
1734602829.5528636,0,1998,22,51,103,49
1734602829.612867,0,1443,170,157,157,112
1734602829.6711967,0,583,336,705,455,0
1734602829.7332225,0,1246,458,1968,1673,0
1734602829.7907777,0,1729,417,0,83,3760
1734602829.8526192,0,2148,429,0,0,3751
1734602829.90242,0,2497,446,937,902,868
1734602829.9728463,0,2649,466,334,176,334
1734602830.029852,0,2384,535,157,0,179
1734602830.088725,0,1631,0,39,0,82
1734602830.150822,443,1229,0,0,31,32
1734602830.2069485,2112,0,1583,33,134,58
1734602830.2730587,1747,117,1342,70,150,88
1734602830.3330657,1458,55,1039,528,0,464
1734602830.3921704,1331,25,885,325,27,292
1734602830.4525998,483,0,61,1114,0,947
1734602830.5122163,337,112,0,179,69,262
1734602830.572085,364,281,0,941,0,848
1734602830.633193,539,30,0,413,434,406
1734602830.6928692,448,144,0,393,297,388
1734602830.7533526,509,0,0,1,351,17
1734602830.8090467,731,848,0,23,128,35
1734602830.8729982,4095,2923,0,208,183,179
1734602830.9318378,4095,0,3183,230,113,203
1734602830.9914396,3022,336,2626,30,175,31
1734602831.0421984,681,3359,592,0,287,0
1734602831.1072974,0,3025,245,208,426,164
1734602831.2235706,0,3329,214,0,0,3792
1734602831.2925932,0,3223,244,0,43,16
1734602831.3417711,0,3071,182,1162,0,1191
1734602831.4029188,0,3358,242,337,130,317
1734602831.4715588,0,3343,244,453,0,423
1734602831.5842113,0,3331,267,256,95,243
1734602831.641853,2192,0,743,69,0,81
1734602831.70989,2914,154,1456,479,60,464
1734602831.8330054,3426,246,1850,891,803,811
1734602831.8841841,3204,210,1747,1092,1072,944
1734602831.9449227,4095,343,2273,0,0,0
1734602832.0120087,2887,0,1350,0,79,0
1734602832.0738113,2035,2,764,80,246,105
1734602832.1233788,1608,0,348,247,258,225
1734602832.1919577,3331,161,1813,158,173,151
1734602832.249857,4095,346,2315,50,109,5
1734602832.3067193,1008,1956,0,45,126,0
1734602832.3725123,800,0,847,0,194,638
1734602832.4298472,1066,103,1246,63,315,3149
1734602832.487022,1136,127,1341,0,28,3952
1734602832.5517013,1001,109,1251,18,95,67
1734602832.6028528,784,67,1056,18,86,39
1734602832.6710443,0,31,202,61,85,77
1734602832.7943635,0,1535,261,69,49,85
1734602832.8507464,0,3024,419,112,190,101
1734602832.9035456,0,3397,453,86,85,82
1734602832.9738045,0,3393,421,65,48,78
1734602833.0233161,0,3401,397,1236,0,1079
1734602833.0912492,4095,0,2272,26,181,78
1734602833.15145,4095,331,2329,0,265,0
1734602833.2076862,4095,267,2252,188,249,195
1734602833.2727711,2800,388,1392,44,80,63
1734602833.3262029,1174,1105,0,80,190,102
1734602833.3913026,4095,292,2178,208,233,181
1734602833.4527285,4095,0,2138,81,64,84
1734602833.5097163,1812,0,430,0,65,0
1734602833.5578456,2843,101,1355,0,151,0
1734602833.6842759,4095,325,2224,20,246,29
1734602833.7525427,4095,313,2256,0,132,3808
1734602833.8059306,0,3253,188,107,0,167
1734602833.8718755,0,3350,181,170,91,173
1734602833.9268806,0,3335,187,42,0,53
1734602833.9919715,0,3335,176,176,64,165
1734602834.0399864,0,3327,178,155,36,147
1734602834.1722379,0,3275,185,0,130,0
1734602834.2898588,0,3339,191,146,0,158
1734602834.3407598,0,3354,187,527,0,458
1734602834.4073865,0,3343,204,386,0,343
1734602834.4736342,0,3345,203,78,234,113
1734602834.532775,0,3365,217,0,0,18
1734602834.6513677,3787,304,2107,479,499,430
1734602834.7073283,3149,208,1737,274,0,251
1734602834.7717364,3372,255,1971,0,107,0
1734602834.8242874,3143,228,1651,129,140,0
1734602834.8884625,1240,575,101,2477,2101,17
1734602834.94376,3309,0,1648,0,351,2064
1734602835.0107014,4095,367,2473,0,112,3858
1734602835.058014,3536,362,2299,0,670,3757
1734602835.1222336,949,0,128,0,0,3834
1734602835.1871152,778,0,167,20,45,86
1734602835.3089042,0,3277,335,221,79,217
1734602835.372228,0,3398,368,128,77,133
1734602835.4241347,0,3398,378,0,217,0
1734602835.4873252,251,1351,430,582,0,498
1734602835.5438888,0,1037,141,174,124,173
1734602835.608958,0,1168,130,2614,0,2263
1734602835.7249868,0,1955,183,1037,500,892
1734602835.7931237,0,1417,112,0,18,0
1734602835.8526719,0,603,19,0,0,0
1734602835.9138153,0,1621,53,15,48,39
1734602835.9731383,0,2525,62,87,103,72
1734602836.0213904,64,3216,166,43,213,59
1734602836.0887256,101,3246,178,0,213,0
1734602836.148974,45,3251,175,0,208,11
1734602836.2102005,0,3251,176,121,274,110
1734602836.2615304,241,2852,96,237,433,91
1734602836.3859909,466,977,0,0,206,3878
1734602836.4549508,350,747,31,123,89,208
1734602836.5114841,619,0,560,244,64,240
1734602836.5746171,3783,624,3645,305,0,282
1734602836.6931498,0,2925,203,394,73,372
1734602836.7520387,508,3223,164,0,0,0
1734602836.8117232,4095,3279,0,128,0,135
1734602836.8720236,4095,3278,0,272,0,291
1734602836.9247282,705,3254,181,2797,256,2541
1734602836.9922001,871,2618,64,25,194,83
1734602837.053591,980,655,0,400,631,450
1734602837.1135194,1674,0,366,0,239,67
1734602837.176102,3849,128,1409,0,0,0
1734602837.2333698,4095,48,1154,331,305,338
1734602837.287498,4095,0,0,88,29,117
1734602837.3449705,4095,0,0,112,103,135
1734602837.4087255,4095,0,0,0,193,0
1734602837.4736018,2326,1042,2076,27,138,61
1734602837.5320852,2094,260,2149,70,146,86
1734602837.6518297,0,1434,335,0,784,2559
1734602837.7131083,0,3311,347,0,236,3783
1734602837.768778,0,401,202,914,817,842
1734602837.8251143,0,45,260,163,107,193
1734602837.8831842,0,3445,525,48,0,65
1734602837.9519193,0,3329,455,176,66,178
1734602838.059766,0,3425,511,175,54,183
1734602838.1331644,0,3408,498,0,16,21
1734602838.1829062,4095,0,0,95,90,114
1734602838.2447863,4095,0,0,1093,135,1072
1734602838.3094654,4095,0,0,1552,158,1593
1734602838.3732502,4095,0,0,0,285,10
1734602838.4326134,4095,0,0,0,5,0
1734602838.4909387,4095,0,0,106,238,117
1734602838.5390358,4095,0,0,31,28,58
1734602838.7267816,4095,0,0,33,64,82
1734602838.793289,4095,130,1675,0,159,10
1734602838.8523324,1975,429,16,395,510,0
1734602838.901359,0,3214,493,0,262,412
1734602838.9731565,0,3413,496,178,337,1392
1734602839.0234134,0,3429,489,0,131,3806
1734602839.089731,0,3409,465,0,674,3696
1734602839.1488857,0,3401,464,87,0,118
1734602839.2124412,0,3372,490,142,0,165
1734602839.2606642,0,3241,502,209,70,222
1734602839.3231003,0,3359,444,176,16,185
1734602839.3895907,0,3367,432,109,6,154
1734602839.4435534,0,3349,430,64,65,98
1734602839.5111694,0,3349,430,421,0,448
1734602839.559,0,3363,417,2416,0,2093
1734602839.69155,4095,0,2192,0,145,0
1734602839.7379894,3184,194,1606,3,0,91
1734602839.8017137,2385,15,880,14,0,94
1734602839.8720062,4095,272,2119,16,17,75
1734602839.9304278,4095,304,2159,32,128,4
1734602840.052767,4095,0,2162,65,151,4
1734602840.1028092,4095,310,2251,126,0,126
1734602840.1710918,4095,329,2228,86,96,98
1734602840.2309186,3866,303,2109,52,272,75
1734602840.2890835,3856,309,2122,34,278,60
1734602840.3518717,2910,173,1507,0,276,1
1734602840.3997486,0,3275,319,0,225,16
1734602840.4720771,0,3403,333,25,119,14
1734602840.5281966,0,3401,320,81,0,0
1734602840.5931537,0,3383,286,128,0,2
1734602840.6529198,0,3353,253,122,0,0
1734602840.772835,0,3270,176,147,175,6
1734602840.82848,0,3306,174,131,170,0
1734602840.8924615,53,3312,168,69,106,193
1734602840.9471211,133,3299,165,0,314,0
1734602841.0122623,210,3306,170,96,0,163
1734602841.0599394,282,3298,171,50,0,128
1734602841.1871164,1666,126,1360,53,0,112
1734602841.2495215,1599,139,1399,117,79,145
1734602841.312456,1089,79,1062,194,0,201
1734602841.3603737,100,625,51,259,0,248
1734602841.4260287,0,3332,189,213,0,215
1734602841.4897652,0,3306,182,416,0,361
1734602841.5373743,0,3359,230,59,115,11
1734602841.6017487,0,3344,267,166,325,0
1734602841.6699984,0,3152,243,336,329,0
1734602841.7317839,0,2631,187,271,288,0
1734602841.7879803,0,1874,81,332,334,0
1734602841.8517878,0,1765,144,251,291,0
1734602841.9090548,0,1442,117,341,382,0
1734602842.0216668,0,1089,87,334,368,0
1734602842.0885074,0,1048,82,268,307,0
1734602842.1484187,0,1055,89,219,278,0
1734602842.2726202,0,926,78,0,640,3536
1734602842.3224034,0,765,78,0,148,3822
1734602842.3937,0,487,82,0,163,3866
1734602842.452479,0,190,86,0,415,38
1734602842.5036483,0,28,122,101,179,141
1734602842.5713396,1405,0,1103,0,73,32
1734602842.6325479,1376,59,1104,217,223,229
1734602842.6922646,1217,10,828,55,80,83
1734602842.739083,1169,0,620,98,89,117
1734602842.8046017,737,0,109,130,144,144
1734602842.9327621,650,240,0,9,0,49
1734602842.9916115,755,583,0,208,0,183
1734602843.0390522,782,951,0,787,0,732
1734602843.172825,919,1808,0,0,48,0
1734602843.2332351,999,2540,41,563,567,493
1734602843.2864022,0,3185,352,0,141,21
1734602843.344676,0,3270,271,0,147,17
1734602843.4134998,0,3265,208,266,295,254
1734602843.471794,0,3246,177,0,57,38
1734602843.5242667,0,2829,95,115,149,123
1734602843.5881698,72,2283,7,123,147,129
1734602843.7083187,43,74,0,64,106,39
1734602843.8249125,737,397,494,0,172,0
1734602843.8886395,1921,95,1083,0,626,3658
1734602843.9528532,2769,300,2167,0,187,78
1734602844.0011437,0,3274,351,0,0,144
1734602844.0724976,0,3071,306,226,0,262
1734602844.1808274,0,1783,147,109,0,175
1734602844.3071265,0,390,54,0,0,21
1734602844.3712845,256,0,385,160,85,176
1734602844.4326212,807,0,775,134,113,158
1734602844.493586,272,0,307,603,0,634
1734602844.6128573,653,0,556,658,0,594
1734602844.660801,1045,0,757,90,162,128
1734602844.7266374,1377,32,893,355,385,326
1734602844.852992,957,0,389,121,126,134
1734602844.9134881,325,284,0,217,163,219
1734602844.970723,211,651,0,80,75,112
1734602845.0290747,200,1004,0,0,90,18
1734602845.0909894,240,1071,0,64,155,82
1734602845.147046,224,1456,0,0,110,36
1734602845.2741556,111,3199,170,0,155,34
1734602845.3901997,199,3247,171,302,374,278
1734602845.4457934,212,3248,165,0,82,66
1734602845.499097,207,3165,144,144,87,167
1734602845.5724869,209,2736,73,123,129,148
1734602845.6284294,209,1686,0,0,32,46
1734602845.6916938,375,2992,107,51,0,87
1734602845.7472513,496,3136,129,112,0,139
1734602845.8124077,556,3317,171,80,53,102
1734602845.93254,560,3309,170,80,55,106
1734602845.9878387,677,3294,165,107,50,130
1734602846.049205,667,3267,159,639,0,575
1734602846.11191,784,3118,131,496,0,385
1734602846.1606145,832,3039,118,117,0,91
1734602846.2331998,907,2885,96,77,0,57
1734602846.2915204,796,2697,62,144,193,146
1734602846.340158,784,2494,31,0,0,17
1734602846.4731822,4095,495,3300,0,78,12
1734602846.584067,0,3302,326,129,80,122
1734602846.6449566,2967,495,3188,80,138,80
1734602846.7102523,2323,545,1951,0,156,14
1734602846.7724268,0,3258,167,0,201,0
1734602846.8306427,0,2907,102,0,266,0
1734602846.8913784,1375,65,1173,0,272,15
1734602846.9387338,0,3293,190,81,194,95
1734602847.0588315,0,1875,41,115,103,125
1734602847.1313987,454,261,0,106,107,116
1734602847.1886325,451,21,0,0,0,16
1734602847.2996132,543,0,0,140,106,156
1734602847.4325206,576,47,0,48,52,82
1734602847.491308,637,35,0,0,0,4
1734602847.550976,626,313,0,16,21,51
1734602847.6102188,687,1245,0,19,64,47
1734602847.6609933,691,2383,16,3,55,38
1734602847.73307,710,3285,172,207,0,225
1734602847.7845662,721,3294,174,253,105,244
1734602847.8529458,752,3305,160,0,52,0
1734602847.9051213,0,2768,176,277,129,272
1734602847.9726002,0,2731,111,32,84,79
1734602848.0338821,219,1090,370,8,80,54
1734602848.0861897,0,3287,249,203,162,214
1734602848.1457381,3331,407,3199,188,50,183
1734602848.211097,1945,400,2186,291,77,275
1734602848.2584667,0,2145,347,121,180,131
1734602848.3224785,0,2707,539,64,195,84
1734602848.3929546,560,110,1327,164,167,178
1734602848.4438715,0,789,574,0,0,2713
1734602848.4991372,0,3473,495,0,103,3776
1734602848.5723011,27,2992,112,0,106,3791
1734602848.6299944,0,2672,382,0,54,3798
1734602848.7469738,0,2910,400,0,71,42
1734602848.8112714,0,3085,434,0,0,30
1734602848.9239705,0,3107,432,0,0,34
1734602848.993067,0,3177,441,10,67,64
1734602849.0508728,0,3232,449,54,142,94
1734602849.0993757,0,3287,478,150,0,174
1734602849.1709914,0,3397,493,112,33,138
1734602849.2224083,0,3387,491,1328,0,1185
1734602849.2876103,0,3362,403,0,267,31
1734602849.3439863,0,3417,438,604,526,537
1734602849.4110587,4095,0,1948,0,69,0
1734602849.473243,4095,270,1998,0,0,74
1734602849.531689,4067,258,1959,0,0,6
1734602849.5876386,4095,301,2205,51,0,128
1734602849.6481695,2256,150,1247,157,16,212
1734602849.704568,4095,275,2001,97,232,177
1734602849.7728932,4095,0,2182,0,91,0
1734602849.8281984,4095,454,3006,138,218,166
1734602849.9485605,3088,511,2896,1135,970,0
1734602850.012645,1808,309,2045,0,26,3765
1734602850.072218,2077,390,2459,0,26,3777
1734602850.1324642,0,3278,427,0,0,3843
1734602850.1917083,0,3408,437,85,0,144
1734602850.298292,0,3423,422,29,0,80
1734602850.3708687,0,3419,423,128,70,165
1734602850.490535,0,3440,413,0,0,17
1734602850.5525625,0,3279,389,317,0,306
1734602850.658755,0,3444,358,210,0,222
1734602850.7322996,0,975,26,0,1301,29
1734602850.7830591,0,897,0,767,611,673
1734602850.959066,4095,0,0,480,239,461
1734602851.031424,4095,0,0,0,66,0
1734602851.0881712,4095,0,0,147,204,164
1734602851.1511369,4095,0,179,23,33,89
1734602851.2134037,4095,0,407,14,160,43
1734602851.2723143,2679,0,645,0,93,26
1734602851.3315964,1309,109,1264,0,144,0
1734602851.3873403,0,431,2531,6,183,0
1734602851.4441879,0,611,4079,0,117,3810
1734602851.5003042,0,627,4095,0,175,3811
1734602851.572901,0,3283,304,0,0,3872
1734602851.6280951,0,3408,289,288,0,304
1734602851.6931875,0,3402,265,213,0,237
1734602851.7417607,0,3351,204,146,0,213
1734602851.8120978,0,3355,223,32,0,80
1734602851.8596926,0,3369,216,78,0,114
1734602851.930639,0,3309,214,163,16,180
1734602851.9872503,0,3369,209,83,59,112
1734602852.0527968,0,3158,286,445,0,416
1734602852.1018183,0,711,0,1583,0,1485
1734602852.1693313,0,755,0,400,182,368
1734602852.2308373,0,786,0,0,210,0
1734602852.292949,3140,107,1765,0,121,0
1734602852.35057,1904,1180,810,0,341,0
1734602852.398826,1180,1217,144,0,49,0
1734602852.4729342,1813,0,705,0,144,0
1734602852.533423,4095,390,2685,129,155,117
1734602852.590213,3205,330,2106,120,122,121
1734602852.6488607,1246,0,366,0,169,16
1734602852.7122777,1062,0,382,0,105,0
1734602852.7710974,546,10,0,0,561,3517
1734602852.8241014,687,0,123,0,48,3824
1734602852.8927946,386,935,0,0,0,3845
1734602852.9522269,464,219,10,0,16,97
1734602853.0089872,0,811,50,30,102,64
1734602853.0729275,0,823,61,0,62,1
1734602853.1304753,0,855,69,43,58,79
1734602853.2463875,0,832,83,0,23,38
1734602853.3112588,0,573,76,0,13,0
1734602853.3588798,0,449,97,144,0,159
1734602853.4325442,410,0,571,112,0,148
1734602853.492633,1200,80,1296,273,355,331
1734602853.5457578,1746,207,1787,339,182,313
1734602853.6129756,1535,153,1579,0,273,0
1734602853.6604447,1726,163,1577,0,230,16
1734602853.7302313,1611,0,1145,0,190,14
1734602853.7871017,83,917,0,142,255,158
1734602853.8504019,0,1431,15,0,158,0
1734602853.9059443,178,336,0,32,279,11
1734602853.9821594,60,1648,0,173,97,160
1734602854.0325236,31,3071,128,32,91,51
1734602854.0887487,80,3248,176,844,649,0
1734602854.1534019,106,3243,175,921,871,0
1734602854.2128255,113,3254,162,0,20,2850
1734602854.2588115,144,3250,173,0,0,3809
1734602854.3228006,145,3252,174,0,0,3930
1734602854.3886027,134,3250,173,98,0,154
1734602854.4519181,2402,0,2160,0,0,56
1734602854.5094662,2459,341,2415,101,0,145
1734602854.5733504,2207,296,2207,128,16,161
1734602854.6267216,2256,313,2266,45,16,85
1734602854.6931195,2207,297,2203,0,105,36
1734602854.7489572,2036,263,2021,112,67,130
1734602854.8092327,2352,0,2041,797,0,720
1734602854.8717196,1616,155,1504,551,0,506
1734602854.9259412,816,0,621,313,448,309
1734602854.9926848,415,19,128,0,368,0
1734602855.049924,241,306,0,0,380,0
1734602855.1106513,362,621,0,0,112,0
1734602855.1722474,501,48,112,52,0,81
1734602855.22295,174,1051,0,213,127,209
1734602855.288249,155,2498,39,56,64,75
1734602855.3529227,175,2923,97,61,98,82
1734602855.3982544,211,2640,63,63,94,87
1734602855.4727817,192,3291,187,0,16,29
1734602855.5205867,147,3221,170,60,5,118
1734602855.5925865,245,3249,175,0,0,3727
1734602855.6506283,253,3255,169,0,38,3821
1734602855.7115133,256,3253,173,64,0,198
1734602855.7592616,265,2831,90,0,23,91
1734602855.8235214,263,1947,0,0,0,48
1734602855.8911564,0,3237,160,13,22,64
1734602855.9512508,0,2962,112,98,80,149
1734602856.0023735,0,2519,39,108,108,145
1734602856.0718799,36,1351,0,49,32,84
1734602856.1833937,656,0,434,0,173,16
1734602856.2515326,1973,0,1456,0,394,0
1734602856.372621,3765,454,2875,0,84,0
1734602856.4322197,4095,398,2917,1196,1451,1007
1734602856.4911819,3984,464,2869,981,880,1062
1734602856.5523052,3491,399,2587,0,29,0
1734602856.6026468,0,2885,124,75,64,91
1734602856.6722674,0,2938,129,32,0,64
1734602856.730664,464,1778,30,379,223,342
1734602856.7869387,653,2313,2,208,117,240
