timestamp,Right_Heel,Right_Middle,Right_Top
1734603933.2494748,409,168,48
1734603933.3042116,162,22,0
1734603933.4245865,139,7,0
1734603933.4811506,0,146,0
1734603933.5452974,93,155,0
1734603933.6148417,32,74,0
1734603933.7249837,112,76,0
1734603933.7823076,124,86,0
1734603934.022777,131,90,0
1734603934.144392,112,79,0
1734603934.2003691,0,117,0
1734603934.327292,54,343,147
1734603934.3838384,0,272,89
1734603934.5124443,151,55,0
1734603934.5750265,0,21,0
1734603934.6944857,0,22,0
1734603934.695668,0,51,0
1734603934.7421513,0,48,0
1734603934.8087556,277,1712,0
1734603934.8757236,670,850,289
1734603934.9320848,666,808,343
1734603934.9958665,176,385,0
1734603935.0547945,64,97,0
1734603935.1735685,50,101,0
1734603935.229348,34,100,0
1734603935.2937975,0,100,0
1734603935.414229,0,112,0
1734603935.4701664,0,166,0
1734603935.5302074,1008,3573,1471
1734603935.713009,932,2851,418
1734603935.774774,3829,3305,189
1734603935.8963645,2257,1456,0
1734603935.943531,698,491,829
1734603936.005384,427,595,140
1734603936.0743446,334,110,140
1734603936.126082,0,0,251
1734603936.1899867,0,358,176
1734603936.2519777,857,368,0
1734603936.3151588,1284,181,0
1734603936.3724957,1402,1286,0
1734603936.479235,48,96,0
1734603936.5433297,103,144,0
1734603936.6083233,35,87,0
1734603936.6764228,31,81,0
1734603936.7931893,0,245,58
1734603936.856894,0,150,311
1734603936.9742198,403,211,264
1734603937.034849,250,0,0
1734603937.092019,2445,98,901
1734603937.1554282,3856,1941,0
1734603937.2719712,97,727,3232
1734603937.3288522,1410,2416,272
1734603937.3955078,0,0,16
1734603937.4549227,0,70,0
1734603937.5037591,0,176,398
1734603937.576372,1998,0,1702
1734603937.696166,1533,719,0
1734603937.7512398,0,65,0
1734603937.8077493,48,190,1
1734603938.042488,65,219,25
1734603938.1741745,175,304,109
1734603938.2331371,48,170,0
1734603938.2792397,125,221,26
1734603938.3428752,0,75,0
1734603938.4056077,0,99,0
1734603938.4744349,0,135,0
1734603938.5951552,0,595,565
1734603938.7688754,2517,1517,1157
1734603938.8322566,1223,813,0
1734603938.8912072,2687,61,1278
1734603939.008253,99,241,58
1734603939.0162182,335,387,191
1734603939.064862,48,161,0
1734603939.13273,0,68,0
1734603939.1841855,9,114,0
1734603939.312539,0,496,336
1734603939.3744652,256,0,0
1734603939.4334488,437,0,0
1734603939.492203,4095,4095,98
1734603939.5608613,4095,3447,158
1734603939.671263,176,0,0
1734603939.7341728,218,0,0
1734603939.783662,101,0,0
1734603939.8548584,0,0,0
1734603939.9103231,0,0,0
1734603939.9756894,339,1966,5
1734603940.034872,110,3495,203
1734603940.0955303,848,772,394
1734603940.1542284,1017,1011,752
1734603940.2134209,29,90,0
1734603940.265023,33,55,0
1734603940.3289106,18,30,0
1734603940.4407704,90,85,0
1734603940.5143723,81,98,0
1734603940.741545,0,403,189
1734603940.8127844,0,112,35
1734603940.8740292,677,0,0
1734603940.9334936,4095,0,0
1734603941.1113675,1406,779,0
1734603941.1736455,636,3366,179
1734603941.2322977,169,1335,0
1734603941.344644,0,87,0
1734603941.4101608,0,114,0
1734603941.526416,0,117,0
1734603941.5928726,0,80,0
1734603941.652374,0,154,0
1734603941.7118778,0,149,0
1734603941.7720208,0,179,0
1734603941.8236318,0,211,16
1734603941.8875172,0,318,135
1734603942.0159986,0,231,146
1734603942.072484,4095,958,0
1734603942.120369,4095,1405,0
1734603942.1844435,0,459,3767
1734603942.2539868,592,0,53
1734603942.3648982,206,0,208
1734603942.4249725,1593,0,426
1734603942.4889565,1587,0,500
1734603942.5532906,399,3481,163
1734603942.6021109,500,499,159
1734603942.794944,796,804,551
1734603942.8437326,11,112,0
1734603942.9165828,0,112,0
1734603943.0332224,0,120,0
1734603943.0896878,0,194,0
1734603943.2094061,260,444,3611
1734603943.2755892,4095,3338,49
1734603943.3320563,4095,3342,0
1734603943.4452796,947,232,2353
1734603943.56655,669,0,460
1734603943.625877,1050,106,78
1734603943.6833274,1275,1383,0
1734603943.7564826,575,730,0
1734603943.8143384,105,1018,0
1734603943.8666496,270,2322,80
1734603943.9298778,0,91,0
1734603943.995117,0,128,0
1734603944.0472565,0,107,0
1734603944.168367,0,69,0
1734603944.2249544,0,103,0
1734603944.2891083,1,114,0
1734603944.4077923,0,99,105
1734603944.535853,4027,0,0
1734603944.6490965,2018,0,0
1734603944.656259,0,0,0
1734603944.7136738,149,0,108
1734603944.774548,0,325,63
1734603944.9555025,0,282,460
1734603945.0041778,843,193,0
1734603945.076135,1186,0,0
1734603945.1346962,1061,538,0
1734603945.2568064,289,304,85
1734603945.3148053,144,187,0
1734603945.4351103,16,64,0
1734603945.4940777,50,94,0
1734603945.497114,32,95,0
1734603945.5537956,27,96,0
1734603945.613695,22,98,0
1734603945.6749425,48,127,0
1734603945.73344,0,102,0
1734603945.8533323,0,102,0
1734603945.9134414,2734,0,0
1734603945.9729261,1846,0,0
1734603946.0331259,2193,0,0
1734603946.0947864,2862,0,0
1734603946.1521215,2983,0,0
1734603946.2123914,1649,399,0
1734603946.2756786,565,95,68
1734603946.3337657,1008,503,456
1734603946.3802264,396,19,0
1734603946.455079,1140,272,0
1734603946.5050294,1159,288,0
1734603946.5728383,1396,0,277
1734603946.6951714,186,3413,195
1734603946.7606232,304,431,0
1734603946.81363,366,418,211
1734603946.8747907,0,112,0
1734603946.9308538,0,175,0
1734603947.0544379,0,107,0
1734603947.111245,0,101,0
1734603947.235369,847,0,0
1734603947.3549628,2559,0,0
1734603947.4018443,3115,0,0
1734603947.4747336,1273,582,0
1734603947.5346425,816,30,947
1734603947.5891874,2788,410,2714
1734603947.6552873,3395,274,3440
1734603947.7134318,117,461,64
1734603947.7733283,1133,749,0
1734603947.8357236,2158,1245,0
1734603947.8850186,306,351,122
1734603947.955968,18,144,0
1734603948.013592,1,126,0
1734603948.075033,51,169,0
1734603948.1334133,0,133,0
1734603948.1952577,0,48,0
1734603948.2566428,21,77,0
1734603948.3149188,0,147,0
1734603948.374082,0,103,0
1734603948.4341786,0,144,0
