timestamp,Left_Heel,Left_Middle,Left_Top,Right_Heel,Right_Middle,Right_Top
1738841910.6014597,0,368,4095,4095,0,0
1738841910.7382264,0,788,4095,2879,32,3
1738841910.7821074,0,0,4095,4095,0,0
1738841910.8215733,0,0,4095,4095,0,0
1738841910.870091,0,0,4095,4095,0,0
1738841910.9490886,0,1535,3950,511,0,0
1738841911.0894804,0,4095,4095,0,0,0
1738841911.1320903,0,4095,4095,44,0,0
1738841911.2172277,0,4095,4095,261,197,160
1738841911.2658143,0,4095,4095,2222,2160,2085
1738841911.301302,0,4095,4095,0,0,0
1738841911.3871865,0,4095,4095,0,31,0
1738841911.4788625,0,4095,4095,0,4095,4095
1738841911.5696318,0,4095,4095,0,3895,4063
1738841911.6510193,4095,4095,0,3223,0,0
1738841911.7429187,4095,4095,0,4095,0,0
1738841911.7889433,4095,4095,0,2823,0,0
1738841911.8311229,4095,4095,0,4095,0,0
1738841911.917659,4095,4095,0,1033,0,0
1738841911.9635172,4095,4095,0,2107,0,0
1738841912.051471,4095,4095,0,329,0,0
1738841912.094125,4095,4095,0,1935,1653,1606
1738841912.135746,4095,4095,0,83,0,0
1738841912.2266462,4095,4095,0,19,0,0
1738841912.2694833,0,4095,4095,18,0,0
1738841912.314201,0,4095,4095,1673,1586,1504
1738841912.3593228,0,4095,4095,2287,2193,2123
1738841912.3999276,0,4095,4095,2260,2369,2293
1738841912.4907532,0,4095,4095,1535,3167,3058
1738841912.5298164,0,4095,4095,241,2352,2341
1738841912.6138036,0,4095,4095,4095,0,0
1738841912.701675,0,1584,4095,4095,0,0
1738841912.7925265,0,0,4071,4095,0,0
1738841912.8770194,4095,0,0,2979,1614,1535
1738841912.9251566,4095,3791,0,4095,0,0
1738841912.97115,4095,2655,0,821,421,374
1738841913.008331,4095,1857,0,71,0,0
1738841913.049379,4095,897,0,54,0,0
1738841913.1015365,4095,0,0,90,0,0
1738841913.1893747,4095,0,0,135,0,0
1738841913.2775667,4095,0,0,1007,912,842
1738841913.316694,4095,0,0,0,2895,2831
1738841913.4073033,4095,4095,0,0,1382,1395
1738841913.4526663,4095,0,0,3152,2766,2737
1738841913.494992,4095,0,0,0,0,0
1738841913.6238205,0,0,4095,0,0,0
1738841913.755828,0,0,4095,0,0,0
1738841913.7987552,0,0,4095,327,0,0
1738841913.841073,0,0,4095,433,0,0
1738841913.9329298,0,0,4095,400,0,0
1738841914.0194006,0,0,4095,10,0,0
1738841914.0636642,0,0,4095,0,0,0
1738841914.150799,0,0,4095,52,0,0
1738841914.1939278,0,0,3504,131,98,50
1738841914.2770925,0,0,4095,0,802,748
1738841914.3703904,0,0,4095,375,2335,2267
1738841914.4586594,0,0,4095,0,3856,4011
1738841914.4990716,0,105,4095,4095,112,31
1738841914.541913,0,362,4095,4095,0,0
1738841914.634019,0,893,4095,4095,0,0
1738841914.6768148,0,1587,4095,3570,0,0
1738841914.7173483,0,3301,4095,3131,0,0
1738841914.7487204,0,4095,4095,2796,0,0
1738841914.8514147,4095,1734,354,3365,0,0
1738841914.8938055,4095,0,0,4095,0,0
1738841914.9829311,4095,0,0,380,0,0
1738841915.0225744,2418,0,2674,391,150,64
1738841915.110563,0,4095,4095,15,0,0
1738841915.156708,0,4095,4095,36,0,0
1738841915.2375574,0,4095,4095,330,263,233
1738841915.2828832,64,0,4095,2505,2554,2390
1738841915.3263836,0,4095,987,1555,1808,1743
1738841915.3761864,0,4095,2549,0,1453,1365
1738841915.4185395,0,4095,4095,0,4095,4095
1738841915.501969,0,4095,653,4095,0,0
1738841915.5970552,0,4095,1043,4095,0,0
1738841915.6368642,0,4095,4095,2684,1941,1878
1738841915.6829143,0,1129,4095,419,0,0
1738841915.8137925,0,0,4095,887,0,0
1738841915.8994956,0,0,3232,1476,0,0
1738841915.9440095,0,0,2356,4095,0,0
1738841915.9844322,0,0,1427,4095,0,0
1738841916.0250895,46,2,71,756,0,0
1738841916.0777035,0,0,4095,338,69,0
1738841916.1510148,299,2890,3965,70,0,0
1738841916.2029967,0,4095,4095,80,0,0
1738841916.2922807,0,4095,4095,848,784,727
1738841916.3838947,0,4095,4095,1797,2000,1921
1738841916.4239295,0,4095,4095,40,741,713
1738841916.559568,0,4095,4095,0,4095,4095
1738841916.6409569,0,4095,4095,4095,0,0
1738841916.690851,4095,4095,0,3545,1264,1119
1738841916.7638109,4095,4095,0,4095,17,0
1738841916.8228383,4095,4095,0,3683,0,0
1738841916.8657756,4095,4095,0,2266,0,0
1738841916.9064593,4095,4095,0,3067,0,0
1738841916.9931269,4095,3607,0,4095,0,0
1738841917.0388215,4095,3353,0,4095,0,0
1738841917.0818393,4095,2673,0,487,0,0
1738841917.1222525,4095,0,0,2668,2438,2352
1738841917.1650188,4095,0,0,49,0,0
1738841917.2143347,4095,0,0,54,0,0
1738841917.3025792,0,4095,4095,835,718,668
1738841917.346458,0,4095,4095,535,505,471
1738841917.3789003,0,4095,4095,1203,1335,1278
1738841917.4294398,0,4095,4095,0,3007,2938
1738841917.5129683,0,4095,4095,0,3367,3329
1738841917.6049123,0,3824,4095,0,4061,4095
1738841917.6528802,0,2354,4095,4095,0,0
1738841917.7772596,0,0,2171,272,0,0
1738841917.9147685,459,0,0,141,0,0
1738841917.953423,4095,4095,0,707,0,0
1738841917.9955316,4095,4095,0,4095,0,0
1738841918.0779538,4095,3981,0,3386,0,0
1738841918.1766331,4095,0,0,261,0,0
1738841918.211743,4095,0,0,130,0,0
1738841918.2548633,4095,0,0,58,0,0
1738841918.3056629,4095,0,0,433,291,239
1738841918.3947444,4095,0,0,915,803,750
1738841918.438195,4095,0,0,2484,2457,2369
1738841918.480128,4095,0,0,977,1008,943
1738841918.5703726,0,2117,4095,0,304,262
1738841918.6129797,0,2798,4095,0,2382,2354
1738841918.658988,0,0,4095,4095,0,43
1738841918.7011843,0,1143,4095,3920,1593,1520
1738841918.7902477,0,1005,4095,2951,2461,2385
1738841918.8256865,3702,2655,4059,873,0,0
1738841918.8769433,4095,4095,0,793,0,0
1738841918.9199712,4095,0,0,974,16,0
1738841918.9591227,4095,4095,0,1114,0,0
1738841919.0502884,0,4095,4095,1754,0,0
1738841919.1331582,1499,1621,4035,972,0,0
1738841919.1815498,0,3794,4095,240,0,0
1738841919.257568,0,0,4095,67,0,0
1738841919.3586974,0,2992,4095,46,0,0
1738841919.4423902,0,4095,4095,528,413,374
1738841919.5310428,0,4095,4095,2263,2224,2227
1738841919.57507,0,4095,4095,0,29,0
